startDate,likesCount,retweetCount,sentimentScore,tweetID,percentPrice_0,percentPrice_1,percentPrice_2,percentPrice_3,percentPrice_4
2021-11-01,25497,4616,0.7124,1,0.5126449979391072,-0.854162986515934,-3.1089913442854655,-3.776938703409299,-3.6175881764117075
2021-11-21,66189,9618,-0.40269999999999995,3,-2.939097239404754,0.08129793927396951,-1.9895903290799224,-4.419249938142878,-11.240765614506378
2021-12-12,363960,53938,0.0,1,-7.255240124550433,6.042697965165916,6.58716471149149,2.097227045576288,-0.5185677875814452
2021-12-21,30980,6149,0.0,1,1.1911786183730178,7.778589163137137,9.02409814517308,11.381334891193223,11.009201109975173
2022-01-12,332825,51727,0.0,1,6.428005839705053,13.545764976616436,14.50708930294707,9.603345458144663,5.872491525004332
2022-01-23,422498,59390,0.7184,1,-2.8654406011433466,0.8360178482056776,1.3576478715380411,-0.43422174915233547,-0.14591542544566588
2022-03-12,59689,14879,0.8074,1,-3.064202334630353,-0.9449694274597046,-2.0428015564202395,1.5390494719288457,1.1864230127848736
2022-04-08,34193,4351,-0.1027,1,1.2304540894709732,4.900770962967115,-5.538446428947248,-3.137868382100193,-1.73203600165557
2022-05-25,17350,2249,0.0,1,-5.703440380791711,-1.9883111405675706,-1.3809724649033055,-0.36030607941195103,5.887811050189795
2022-05-26,203072,19452,0.0,1,3.939835403567963,4.583908398507377,5.666308848336136,12.292337576036399,9.72882482236875
2022-05-30,15798,1538,0.743,2,-2.282891966632914,-7.75568731435855,-5.802824595145163,-8.454438893377798,-6.935166323360383
2022-06-18,396094,37257,0.4404,1,13.928921753565234,13.515807741643412,23.690862446238604,16.40949219044746,20.787746170678357
2022-07-05,10683,2073,0.4404,1,2.1264239446057607,5.161194252103337,3.130072220981301,3.509790782518052,0.1608219790037927
